Year,Country of Origin Code,Country of Asylum Code,Country of Origin Name,Country of Asylum Name,Procedure Type,Procedure Name,Decision Type Code,Decision Data Type,Decision Data,Decisions Average Persons Per Case,Recognized,Complementary Protection,Otherwise Closed,Rejected,Total Decided
2015,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,0,0,0,5,5
2015,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,10,0,149,51,210
2015,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,46,87,261,47,441
2015,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,0,10,28,0,38
2015,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,48,0,0,0,48
2015,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,22,5,5,31,63
2015,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,59,13,66,82,220
2015,SDN,HUN,Sudan,Hungary,G,Government,FA,P,Persons,0,0,12,206,18,236
2015,SDN,IND,Sudan,India,U,UNHCR,AR,P,Persons,0,0,0,0,13,13
2015,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,17,0,13,17,47
2015,SDN,IDN,Sudan,Indonesia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2015,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,52,0,20,10,82
2015,SDN,IRL,Sudan,Ireland,G,Government,AR,P,Persons,0,12,0,0,5,17
2015,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,12,0,0,0,12
2015,SDN,IRL,Sudan,Ireland,G,Government,SP,P,Persons,0,0,0,5,0,5
2015,SDN,IRL,Sudan,Ireland,G,Government,SP,P,Persons,0,5,0,15,10,30
2015,SDN,ISR,Sudan,Israel,U,UNHCR,FI,P,Persons,0,32,0,0,0,32
2015,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,61,111,0,96,268
2015,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,29,0,0,10,39
2015,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,1184,0,0,32,1216
2015,SDN,JOR,Sudan,Jordan,U,UNHCR,RA,P,Persons,0,13,0,0,0,13
2015,SDN,KEN,Sudan,Kenya,J,Joint,AR,P,Persons,0,0,0,40,0,40
2015,SDN,KEN,Sudan,Kenya,J,Joint,FI,P,Persons,0,149,138,292,0,579
2015,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,0,0,0,5,5
2015,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,0,0,24,0,24
2015,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,37,0,0,156,193
2015,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,305,0,78,310,693
2015,SDN,MKD,Sudan,North Macedonia,G,Government,FA,P,Persons,0,0,0,10,0,10
2015,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2015,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,5,0,21,0,26
2015,SDN,MNE,Sudan,Montenegro,G,Government,FA,P,Persons,0,0,0,38,0,38
2015,SDN,MAR,Sudan,Morocco,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2015,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2015,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,0,0,0,5,5
2015,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,108,10,12,43,173
2015,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,10,0,0,15,25
2015,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,5,0,5,142,152
2015,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,375,5,49,58,487
2015,SDN,NOR,Sudan,Norway,G,Government,RA,P,Persons,0,0,0,11,0,11
2015,SDN,NZL,Sudan,New Zealand,G,Government,FI,C,Cases,0,0,0,0,5,5
2015,SDN,PNG,Sudan,Papua New Guinea,G,Government,FI,P,Persons,0,67,0,0,0,67
2015,SDN,ROU,Sudan,Romania,G,Government,FI,P,Persons,0,0,0,0,5,5
2015,SDN,ZAF,Sudan,South Africa,G,Government,AR,P,Persons,0,0,0,5,0,5
2015,SDN,ZAF,Sudan,South Africa,G,Government,FI,P,Persons,0,0,0,0,19,19
2015,SDN,RUS,Sudan,Russian Federation,G,Government,FI,P,Persons,0,0,0,0,5,5
2015,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,0,5,5
2015,SDN,SAU,Sudan,Saudi Arabia,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2015,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,5,0,0,5,10
2015,SDN,SRB,Sudan,Serbia,G,Government,FI,P,Persons,0,0,0,52,0,52
2015,SDN,SSD,Sudan,South Sudan,U,UNHCR,FI,C,Cases,0,0,0,5,0,5
2015,SDN,SVK,Sudan,Slovakia,G,Government,FI,P,Persons,0,0,5,0,0,5
2015,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,0,5,5,83,93
2015,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,49,10,76,47,182
2015,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,5,0,10,5,20
2015,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,11,10,22,140,183
2015,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,AR,P,Persons,0,36,0,0,21,57
2015,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,22,0,19,15,56
2015,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,RA,P,Persons,0,36,0,5,26,67
2015,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,14,0,0,0,14
2015,SDN,TUN,Sudan,Tunisia,U,UNHCR,AR,P,Persons,0,0,0,5,5,10
2015,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,5,0,5,0,10
2015,SDN,TUR,Sudan,Türkiye,U,UNHCR,AR,P,Persons,0,0,0,5,5,10
2015,SDN,TUR,Sudan,Türkiye,U,UNHCR,FI,P,Persons,0,31,0,107,0,138
2015,SDN,TUR,Sudan,Türkiye,U,UNHCR,RA,P,Persons,0,5,0,0,0,5
2015,SDN,UGA,Sudan,Uganda,G,Government,FA,P,Persons,0,360,0,0,5,365
2015,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,5,5,13,23
2015,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,5,0,0,10,15
2015,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,17,0,12,10,39
2015,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,86,0,24,0,110
2015,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2015,SDN,ZMB,Sudan,Zambia,G,Government,FI,P,Persons,0,5,0,0,0,5
2016,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,41,0,285,119,445
2016,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,3736,0,3050,1769,8555
2016,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,90,0,0,29,119
2016,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,26,0,0,5,31
2016,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,25,13,28,11,77
2016,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,79,0,5,22,106
2016,SDN,BEL,Sudan,Belgium,G,Government,JR,C,Cases,0,0,0,0,19,19
2016,SDN,BEL,Sudan,Belgium,G,Government,RA,P,Persons,0,0,0,15,0,15
2016,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,10,0,0,0,10
2016,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,100,0,5,29,134
2016,SDN,CAF,Sudan,Central African Republic,G,Government,FI,P,Persons,0,0,0,5,0,5
2016,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,13,0,10,0,23
2016,SDN,CMR,Sudan,Cameroon,U,UNHCR,AR,P,Persons,0,0,0,10,0,10
2016,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,5,0,12,0,17
2016,SDN,DNK,Sudan,Denmark,G,Government,AR,P,Persons,0,5,0,0,37,42
2016,SDN,DNK,Sudan,Denmark,G,Government,FI,P,Persons,0,0,0,0,42,42
2016,SDN,EST,Sudan,Estonia,G,Government,FI,P,Persons,0,5,0,0,0,5
2016,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,17,0,0,0,17
2016,SDN,FIN,Sudan,Finland,G,Government,FI,P,Persons,0,11,0,11,12,34
2016,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,299,403,48,1127,1877
2016,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,2115,341,0,3354,5810
2016,SDN,FRA,Sudan,France,G,Government,RA,P,Persons,0,0,0,5,23,28
2016,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,159,0,10,103,272
2016,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,1241,5,97,145,1488
2016,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,RA,P,Persons,0,0,0,0,5,5
2016,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,20,0,172,30,222
2016,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,143,92,357,157,749
2016,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,0,30,0,35
2016,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,110,0,163,0,273
2016,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,0,5,0,5
2016,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,14,0,5,13,32
2016,SDN,HUN,Sudan,Hungary,G,Government,FA,P,Persons,0,5,0,48,13,66
2016,SDN,IND,Sudan,India,U,UNHCR,AR,P,Persons,0,0,0,12,0,12
2016,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,24,0,5,5,34
2016,SDN,IDN,Sudan,Indonesia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2016,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,72,0,18,0,90
2016,SDN,IRL,Sudan,Ireland,G,Government,AR,P,Persons,0,10,0,0,0,10
2016,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,5,0,10,5,20
2016,SDN,IRL,Sudan,Ireland,G,Government,SP,P,Persons,0,0,0,0,5,5
2016,SDN,IRL,Sudan,Ireland,G,Government,SP,P,Persons,0,0,0,24,0,24
2016,SDN,ISR,Sudan,Israel,U,UNHCR,FI,P,Persons,0,25,0,0,0,25
2016,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,62,105,0,58,225
2016,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,5,0,0,0,5
2016,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,398,0,0,35,433
2016,SDN,JOR,Sudan,Jordan,U,UNHCR,RA,P,Persons,0,11,0,0,0,11
2016,SDN,KEN,Sudan,Kenya,J,Joint,AR,P,Persons,0,0,0,27,0,27
2016,SDN,KEN,Sudan,Kenya,J,Joint,FI,P,Persons,0,363,5,1526,0,1894
2016,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,0,0,0,18,18
2016,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,0,0,38,0,38
2016,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,23,0,98,250,371
2016,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,176,0,335,519,1030
2016,SDN,LUX,Sudan,Luxembourg,G,Government,FI,P,Persons,0,5,0,5,0,10
2016,SDN,MRT,Sudan,Mauritania,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2016,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,0,0,0,5,5
2016,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,10,0,39,16,65
2016,SDN,MWI,Sudan,Malawi,G,Government,FI,P,Persons,0,0,0,5,0,5
2016,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,0,0,0,10,10
2016,SDN,MOZ,Sudan,Mozambique,G,Government,FI,P,Persons,0,0,0,10,0,10
2016,SDN,MLT,Sudan,Malta,G,Government,AR,P,Persons,0,0,0,12,0,12
2016,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,0,5,0,0,5
2016,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,104,0,40,72,216
2016,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,5,0,5,14,24
2016,SDN,NGA,Sudan,Nigeria,G,Government,FI,P,Persons,0,5,0,0,0,5
2016,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,5,104,109
2016,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,347,0,33,67,447
2016,SDN,NOR,Sudan,Norway,G,Government,RA,P,Persons,0,5,0,0,5,10
2016,SDN,POL,Sudan,Poland,G,Government,FI,P,Persons,0,0,0,0,5,5
2016,SDN,ZAF,Sudan,South Africa,G,Government,AR,P,Persons,0,0,0,33,0,33
2016,SDN,ZAF,Sudan,South Africa,G,Government,FI,P,Persons,0,0,0,0,14,14
2016,SDN,RUS,Sudan,Russian Federation,G,Government,FI,P,Persons,0,0,0,5,0,5
2016,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,0,10,0,10
2016,SDN,SLE,Sudan,Sierra Leone,G,Government,FI,P,Persons,0,0,0,5,0,5
2016,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,0,0,0,5,5
2016,SDN,SRB,Sudan,Serbia,G,Government,FI,P,Persons,0,0,0,11,0,11
2016,SDN,SSD,Sudan,South Sudan,U,UNHCR,FI,P,Persons,0,5,0,11,0,16
2016,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,5,0,11,90,106
2016,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,194,20,53,130,397
2016,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,10,10,20,12,52
2016,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,19,36,166,38,259
2016,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,28,0,0,32,60
2016,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,5,0,10,27,42
2016,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,10,0,34,18,62
2016,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,5,0,11,5,21
2016,SDN,TUN,Sudan,Tunisia,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2016,SDN,TUR,Sudan,Türkiye,U,UNHCR,FI,P,Persons,0,30,0,38,5,73
2016,SDN,UGA,Sudan,Uganda,G,Government,FA,P,Persons,0,176,0,33,5,214
2016,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,12,0,12
2016,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,26,0,5,11,42
2016,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,55,0,17,0,72
2016,SDN,YEM,Sudan,Yemen,U,UNHCR,FI,P,Persons,0,36,0,49,10,95
2017,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,115,0,0,672,787
2017,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,3974,0,2247,2471,8692
2017,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,72,0,5,0,77
2017,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,0,0,0,10,10
2017,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,163,0,0,15,178
2017,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,28,13,10,17,68
2017,SDN,BEL,Sudan,Belgium,G,Government,FI,P,Persons,0,60,0,0,65,125
2017,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,5,0,0,0,5
2017,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,5,0,0,5,10
2017,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,361,0,15,37,413
2017,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,10,0,0,0,10
2017,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,11,0,0,0,11
2017,SDN,COG,Sudan,Congo,G,Government,FI,P,Persons,0,5,0,0,0,5
2017,SDN,CYP,Sudan,Cyprus,G,Government,FI,P,Persons,0,5,0,0,0,5
2017,SDN,DNK,Sudan,Denmark,G,Government,AR,P,Persons,0,5,0,0,11,16
2017,SDN,DNK,Sudan,Denmark,G,Government,FI,P,Persons,0,0,0,0,10,10
2017,SDN,ECU,Sudan,Ecuador,G,Government,FA,P,Persons,0,0,0,5,0,5
2017,SDN,EST,Sudan,Estonia,G,Government,FI,P,Persons,0,0,5,0,0,5
2017,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,22,0,0,0,22
2017,SDN,FIN,Sudan,Finland,G,Government,FI,C,Cases,0,14,0,0,5,19
2017,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,500,550,15,1354,2419
2017,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,3244,450,78,2518,6290
2017,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,103,0,10,87,200
2017,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,924,10,262,298,1494
2017,SDN,GEO,Sudan,Georgia,G,Government,FI,P,Persons,0,5,0,0,0,5
2017,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,55,13,340,55,463
2017,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,642,587,1426,743,3398
2017,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,5,17,165,15,202
2017,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,17,0,0,0,17
2017,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,0,0,5,5
2017,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,29,0,5,16,50
2017,SDN,HUN,Sudan,Hungary,G,Government,FI,P,Persons,0,0,0,0,577,577
2017,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,12,0,10,5,27
2017,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,104,0,19,0,123
2017,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,0,0,0,5,5
2017,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,0,71,16,87
2017,SDN,ISR,Sudan,Israel,U,UNHCR,FI,P,Persons,0,26,0,0,0,26
2017,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,78,114,184,80,456
2017,SDN,JOR,Sudan,Jordan,U,UNHCR,AR,P,Persons,0,10,0,0,0,10
2017,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,269,0,0,10,279
2017,SDN,KEN,Sudan,Kenya,J,Joint,AR,P,Persons,0,0,0,35,0,35
2017,SDN,KEN,Sudan,Kenya,J,Joint,FI,P,Persons,0,35,0,13,0,48
2017,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,5,0,0,62,67
2017,SDN,LBY,Sudan,Libya,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2017,SDN,LBN,Sudan,Lebanon,U,UNHCR,AR,P,Persons,0,5,0,39,196,240
2017,SDN,LBN,Sudan,Lebanon,U,UNHCR,FI,P,Persons,0,65,0,226,299,590
2017,SDN,MYS,Sudan,Malaysia,U,UNHCR,AR,P,Persons,0,5,0,0,0,5
2017,SDN,MYS,Sudan,Malaysia,U,UNHCR,FI,P,Persons,0,30,0,0,11,41
2017,SDN,MAR,Sudan,Morocco,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2017,SDN,MLT,Sudan,Malta,G,Government,AR,P,Persons,0,0,0,10,0,10
2017,SDN,MLT,Sudan,Malta,G,Government,FI,P,Persons,0,0,5,14,0,19
2017,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,FI,P,Persons,0,73,0,14,62,149
2017,SDN,NLD,Sudan,Netherlands (Kingdom of the),G,Government,RA,P,Persons,0,5,0,0,22,27
2017,SDN,NOR,Sudan,Norway,G,Government,AR,P,Persons,0,0,0,0,50,50
2017,SDN,NOR,Sudan,Norway,G,Government,FI,P,Persons,0,14,0,25,12,51
2017,SDN,NOR,Sudan,Norway,G,Government,RA,P,Persons,0,5,0,0,0,5
2017,SDN,ROU,Sudan,Romania,G,Government,JR,P,Persons,0,0,0,0,5,5
2017,SDN,ZAF,Sudan,South Africa,G,Government,AR,P,Persons,0,0,0,5,0,5
2017,SDN,RUS,Sudan,Russian Federation,G,Government,FI,P,Persons,0,0,0,5,0,5
2017,SDN,RUS,Sudan,Russian Federation,G,Government,TA,P,Persons,0,0,5,5,0,10
2017,SDN,ESP,Sudan,Spain,G,Government,FI,P,Persons,0,0,5,0,0,5
2017,SDN,SSD,Sudan,South Sudan,U,UNHCR,FI,P,Persons,0,0,0,10,0,10
2017,SDN,SWE,Sudan,Sweden,G,Government,AR,P,Persons,0,20,0,14,64,98
2017,SDN,SWE,Sudan,Sweden,G,Government,FI,P,Persons,0,134,0,30,76,240
2017,SDN,SWE,Sudan,Sweden,G,Government,RA,P,Persons,0,13,0,14,16,43
2017,SDN,CHE,Sudan,Switzerland,G,Government,FI,P,Persons,0,26,30,75,38,169
2017,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,FI,P,Persons,0,28,0,18,38,84
2017,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,0,0,0,39,39
2017,SDN,SYR,Sudan,Syrian Arab Republic,U,UNHCR,JR,P,Persons,0,5,0,0,16,21
2017,SDN,THA,Sudan,Thailand,U,UNHCR,FI,P,Persons,0,0,0,5,0,5
2017,SDN,TUR,Sudan,Türkiye,U,UNHCR,FI,P,Persons,0,10,0,22,0,32
2017,SDN,ARE,Sudan,United Arab Emirates,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2017,SDN,UGA,Sudan,Uganda,G,Government,FA,P,Persons,0,763,0,0,21,784
2017,SDN,UKR,Sudan,Ukraine,G,Government,FI,P,Persons,0,0,0,10,0,10
2017,SDN,UKR,Sudan,Ukraine,G,Government,JR,P,Persons,0,0,0,12,0,12
2017,SDN,UKR,Sudan,Ukraine,U,UNHCR,FI,P,Persons,0,5,0,0,0,5
2017,SDN,USA,Sudan,United States of America,G,Government,AR,P,Persons,0,11,0,10,0,21
2017,SDN,USA,Sudan,United States of America,G,Government,EO,P,Persons,0,12,0,17,19,48
2017,SDN,USA,Sudan,United States of America,G,Government,IN,C,Cases,0,53,0,44,41,138
2017,SDN,YEM,Sudan,Yemen,U,UNHCR,FA,P,Persons,0,17,0,5,0,22
2017,SDN,ZWE,Sudan,Zimbabwe,G,Government,FI,P,Persons,0,11,0,11,5,27
2018,SDN,DZA,Sudan,Algeria,U,UNHCR,FI,P,Persons,0,5,0,5,0,10
2018,SDN,EGY,Sudan,Egypt,U,UNHCR,AR,P,Persons,0,103,0,19,576,698
2018,SDN,EGY,Sudan,Egypt,U,UNHCR,FI,P,Persons,0,2013,99,980,865,3957
2018,SDN,EGY,Sudan,Egypt,U,UNHCR,RA,P,Persons,0,71,0,12,291,374
2018,SDN,AUS,Sudan,Australia,G,Government,AR,P,Persons,0,5,0,0,11,16
2018,SDN,AUS,Sudan,Australia,G,Government,FI,P,Persons,0,245,0,0,0,245
2018,SDN,AUT,Sudan,Austria,G,Government,FA,P,Persons,0,30,10,5,5,50
2018,SDN,BRA,Sudan,Brazil,G,Government,FI,P,Persons,0,5,0,0,0,5
2018,SDN,CAN,Sudan,Canada,G,Government,AR,P,Persons,0,5,0,0,27,32
2018,SDN,CAN,Sudan,Canada,G,Government,FI,P,Persons,0,383,0,45,95,523
2018,SDN,CAF,Sudan,Central African Republic,G,Government,FA,P,Persons,0,10,0,0,0,10
2018,SDN,TCD,Sudan,Chad,G,Government,FA,P,Persons,0,35,0,0,5,40
2018,SDN,CMR,Sudan,Cameroon,U,UNHCR,FI,P,Persons,0,16,0,0,0,16
2018,SDN,COD,Sudan,Democratic Republic of the Congo,G,Government,FI,P,Persons,0,5,0,0,0,5
2018,SDN,CYP,Sudan,Cyprus,G,Government,FI,P,Persons,0,0,5,0,0,5
2018,SDN,ETH,Sudan,Ethiopia,J,Joint,FI,P,Persons,0,0,0,61,0,61
2018,SDN,FIN,Sudan,Finland,G,Government,RA,P,Persons,0,0,0,5,0,5
2018,SDN,FRA,Sudan,France,G,Government,AR,P,Persons,0,539,407,53,682,1681
2018,SDN,FRA,Sudan,France,G,Government,FI,P,Persons,0,2368,410,33,1672,4483
2018,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,AR,C,Cases,0,295,0,38,82,415
2018,SDN,GBR,Sudan,United Kingdom of Great Britain and Northern Ireland,G,Government,FI,P,Persons,0,608,23,483,308,1422
2018,SDN,GEO,Sudan,Georgia,G,Government,FI,P,Persons,0,0,0,5,5,10
2018,SDN,DEU,Sudan,Germany,G,Government,JR,P,Persons,0,106,16,745,149,1016
2018,SDN,DEU,Sudan,Germany,G,Government,NA,P,Persons,0,226,215,666,431,1538
2018,SDN,DEU,Sudan,Germany,G,Government,RA,P,Persons,0,10,21,251,11,293
2018,SDN,GHA,Sudan,Ghana,G,Government,FI,P,Persons,0,120,0,0,0,120
2018,SDN,GRC,Sudan,Greece,G,Government,AR,P,Persons,0,0,0,12,0,12
2018,SDN,GRC,Sudan,Greece,G,Government,FI,P,Persons,0,44,0,5,16,65
2018,SDN,ISL,Sudan,Iceland,G,Government,AR,P,Persons,0,5,0,0,0,5
2018,SDN,IND,Sudan,India,U,UNHCR,FI,P,Persons,0,5,0,17,0,22
2018,SDN,IDN,Sudan,Indonesia,U,UNHCR,AR,P,Persons,0,0,0,5,0,5
2018,SDN,IDN,Sudan,Indonesia,U,UNHCR,FI,P,Persons,0,112,0,11,5,128
2018,SDN,IRL,Sudan,Ireland,G,Government,AR,P,Persons,0,5,0,0,0,5
2018,SDN,IRL,Sudan,Ireland,G,Government,FI,P,Persons,0,5,0,14,5,24
2018,SDN,IRQ,Sudan,Iraq,U,UNHCR,FI,P,Persons,0,22,0,68,15,105
2018,SDN,ISR,Sudan,Israel,G,Government,FA,P,Persons,0,0,485,77,10,572
2018,SDN,ITA,Sudan,Italy,G,Government,FI,P,Persons,0,97,69,5,137,308
2018,SDN,JOR,Sudan,Jordan,U,UNHCR,FI,P,Persons,0,183,0,0,63,246
2018,SDN,KEN,Sudan,Kenya,G,Government,AR,P,Persons,0,0,0,15,0,15
2018,SDN,KEN,Sudan,Kenya,G,Government,FI,P,Persons,0,0,856,115,0,971
2018,SDN,KOR,Sudan,Republic of Korea,G,Government,FA,P,Persons,0,5,0,0,24,29
